age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,segment,job_change,relocation,competitor_pricing_gap,upi_frequency_drop,app_login_decay,credit_card_count,avg_monthly_balance,loan_interest_rate
64,entrepreneur,single,secondary,no,1173151.49,yes,yes,unknown,7,jan,2593,8,-1,0,unknown,no,MSME,0,0,0.96,0.46,0.46,2,116497.71,10.15
48,management,divorced,unknown,no,172593.07,yes,yes,cellular,19,apr,1817,6,-1,0,unknown,yes,Salaried,0,0,-0.48,0.24,0.33,2,98602.54,0.0
46,management,married,unknown,no,398464.75,yes,no,unknown,28,feb,2603,2,228,0,unknown,no,Salaried,0,0,-1.45,0.39,0.45,2,19799.35,0.0
71,retired,divorced,tertiary,no,40200688.1,yes,no,cellular,6,mar,1682,3,161,2,other,yes,HNI,0,0,0.9,0.01,0.17,3,2907025.11,0.0
24,admin.,divorced,tertiary,no,56962.49,no,no,cellular,21,feb,583,5,281,3,unknown,no,Salaried,0,0,0.72,0.34,0.18,3,60537.72,0.0
47,services,single,tertiary,no,183.33,no,no,unknown,13,apr,1315,9,-1,0,unknown,no,Jan Dhan,0,0,0.72,0.89,0.06,0,513.8,0.0
63,entrepreneur,divorced,unknown,no,1429069.21,yes,yes,cellular,8,apr,2635,6,215,3,other,no,MSME,0,0,-0.83,0.39,0.28,2,74703.46,10.87
22,student,single,tertiary,no,1775.4,no,no,cellular,6,jul,2410,8,26,5,other,no,Student,0,0,-1.97,0.72,0.72,1,1385.42,0.0
63,unemployed,married,secondary,no,5345.31,no,no,telephone,17,jul,1423,6,-1,0,unknown,yes,Jan Dhan,0,0,-1.1,0.64,0.11,0,418.46,0.0
31,admin.,married,unknown,no,264611.38,yes,yes,cellular,2,mar,1400,7,-1,0,unknown,yes,Salaried,0,0,0.07,0.29,0.45,3,94526.38,0.0
50,admin.,married,tertiary,no,148794.7,no,no,unknown,28,jun,1520,6,-1,0,unknown,no,Salaried,0,0,-1.17,0.08,0.49,3,87953.25,0.0
60,entrepreneur,married,primary,no,1216020.02,no,yes,cellular,31,dec,1663,9,-1,0,unknown,no,MSME,0,0,0.14,0.44,0.23,3,195578.26,9.86
46,entrepreneur,divorced,unknown,no,476747.66,yes,yes,unknown,12,jan,2469,6,68,3,other,no,MSME,0,0,-1.85,0.57,0.56,2,320901.07,13.52
53,blue-collar,divorced,primary,no,253.63,no,no,cellular,20,feb,227,4,-1,0,unknown,no,Jan Dhan,0,0,-0.12,0.45,0.08,0,4455.55,0.0
44,entrepreneur,divorced,unknown,no,1625030.41,no,yes,cellular,16,jul,1002,9,-1,0,unknown,no,MSME,0,0,0.6,0.2,0.58,3,388719.99,9.53
42,management,married,primary,no,393087.16,no,no,unknown,19,sep,2543,10,-1,0,unknown,no,Salaried,0,0,-0.72,0.2,0.02,0,50351.37,0.0
50,services,single,primary,no,2332.83,no,no,cellular,7,jun,703,6,-1,0,unknown,no,Jan Dhan,0,0,0.02,0.73,0.2,0,1380.41,0.0
41,technician,single,secondary,no,301536.85,yes,yes,cellular,25,jan,413,8,-1,0,unknown,yes,Salaried,0,0,-0.82,0.0,0.03,0,82435.45,0.0
58,technician,single,unknown,no,188985.43,yes,no,unknown,17,feb,1311,5,-1,0,unknown,yes,Salaried,0,0,-0.22,0.24,0.38,3,61731.13,0.0
24,technician,single,primary,no,147116.45,yes,no,unknown,12,oct,477,10,239,0,unknown,yes,Salaried,0,0,-1.19,0.03,0.32,0,65641.92,0.0
38,management,divorced,primary,no,317621.41,yes,no,cellular,12,jan,1456,7,-1,0,unknown,yes,Salaried,0,0,-0.74,0.19,0.45,1,22350.24,0.0
65,housemaid,divorced,secondary,no,5806.35,yes,no,unknown,10,mar,2854,1,-1,0,unknown,yes,Jan Dhan,0,0,-0.96,0.48,0.21,0,1849.0,0.0
39,entrepreneur,single,secondary,no,393410.99,yes,yes,cellular,4,may,1643,4,-1,0,unknown,yes,MSME,1,0,0.56,0.39,0.55,5,306714.97,9.13
42,technician,married,secondary,no,117363.77,yes,no,unknown,16,mar,1126,10,80,4,success,no,Salaried,0,1,0.28,0.24,0.31,2,15701.79,0.0
58,management,divorced,unknown,no,135571.1,yes,yes,cellular,25,nov,1200,2,173,0,unknown,no,Salaried,0,0,0.34,0.12,0.4,0,24665.36,0.0
43,management,divorced,unknown,no,470256.04,yes,yes,cellular,6,jul,2519,1,-1,0,unknown,yes,Salaried,0,0,-0.71,0.33,0.08,3,22056.19,0.0
28,housemaid,divorced,secondary,no,1883.72,no,no,unknown,29,dec,517,7,286,4,unknown,no,Jan Dhan,0,0,0.15,0.84,0.06,0,2621.94,0.0
22,student,married,primary,no,2900.83,no,yes,cellular,26,jan,891,1,-1,0,unknown,no,Student,0,0,-0.75,0.54,0.84,0,1102.31,0.0
44,technician,married,secondary,no,242032.2,yes,yes,cellular,29,apr,326,1,-1,0,unknown,yes,Salaried,0,0,-0.4,0.25,0.38,2,40222.15,0.0
49,technician,divorced,secondary,no,485793.5,no,yes,cellular,7,feb,1171,3,-1,0,unknown,yes,Salaried,0,0,-1.55,0.36,0.46,0,15801.56,0.0
61,entrepreneur,single,unknown,no,1863517.57,yes,no,cellular,24,jul,116,7,211,5,failure,no,MSME,0,0,0.64,0.16,0.37,1,486247.12,10.25
22,technician,single,tertiary,no,210920.29,yes,yes,cellular,6,sep,1476,3,-1,0,unknown,yes,Salaried,0,0,0.12,0.31,0.15,1,52506.91,0.0
29,unemployed,married,unknown,no,597.59,no,no,cellular,24,jun,1907,4,146,5,failure,yes,Jan Dhan,0,0,0.22,0.85,0.27,0,1589.45,0.0
57,technician,married,unknown,no,128800.77,yes,yes,cellular,14,mar,1521,10,105,3,other,yes,Salaried,0,0,-1.16,0.24,0.05,2,76522.55,0.0
47,entrepreneur,divorced,tertiary,no,459600.48,yes,yes,cellular,3,sep,1511,2,151,4,success,yes,MSME,0,0,0.49,0.35,0.36,4,461173.79,13.42
42,management,married,unknown,no,52559.72,no,no,cellular,23,jan,2637,4,-1,0,unknown,no,Salaried,0,0,-0.37,0.25,0.12,0,78340.36,0.0
30,services,divorced,primary,no,6175.37,yes,no,unknown,19,jul,679,3,-1,0,unknown,yes,Jan Dhan,0,1,-1.69,0.6,0.22,0,2363.53,0.0
36,entrepreneur,married,secondary,no,1822467.01,yes,no,unknown,28,feb,515,3,164,3,success,no,MSME,0,0,-0.94,0.26,0.24,2,498632.78,13.3
30,housemaid,single,tertiary,no,2399.38,yes,no,cellular,31,jun,1960,8,258,5,success,yes,Jan Dhan,0,0,-1.5,0.6,0.07,0,352.41,0.0
45,admin.,single,unknown,no,469059.59,yes,no,telephone,1,may,357,9,-1,0,unknown,no,Salaried,0,0,-1.89,0.29,0.08,2,73864.32,0.0
22,admin.,divorced,secondary,no,380851.14,yes,yes,cellular,15,apr,298,1,-1,0,unknown,no,Salaried,0,0,-1.99,0.15,0.23,0,22813.37,0.0
56,retired,divorced,tertiary,no,24728091.56,no,no,unknown,8,dec,531,3,69,3,failure,yes,HNI,0,0,-1.92,0.17,0.02,9,1394712.3,0.0
28,entrepreneur,divorced,tertiary,no,1638764.08,no,yes,cellular,9,nov,870,6,-1,0,unknown,yes,MSME,0,0,0.14,0.53,0.25,3,237869.03,13.54
20,student,divorced,unknown,no,3739.09,no,no,telephone,27,nov,1061,5,-1,0,unknown,no,Student,0,0,0.85,0.78,0.5,0,1721.51,0.0
41,management,divorced,secondary,no,434001.61,no,no,unknown,12,nov,2972,8,-1,0,unknown,yes,Salaried,0,0,-1.8,0.07,0.17,0,68241.18,0.0
35,entrepreneur,married,secondary,no,191809.39,yes,yes,unknown,23,apr,2532,6,226,3,success,no,MSME,0,0,-1.11,0.67,0.38,4,65827.81,10.87
35,housemaid,single,secondary,no,2137.89,no,no,cellular,30,nov,2036,9,-1,0,unknown,no,Jan Dhan,0,0,-0.01,0.79,0.24,0,1230.19,0.0
52,technician,married,primary,no,496041.66,no,no,cellular,4,may,756,1,-1,0,unknown,no,Salaried,0,0,-1.27,0.34,0.49,3,45781.38,0.0
21,student,divorced,tertiary,no,2101.23,no,no,cellular,8,mar,1768,8,133,1,unknown,no,Student,0,0,0.43,0.41,0.39,0,1002.86,0.0
54,technician,married,primary,no,61909.48,no,yes,unknown,14,jan,814,7,-1,0,unknown,yes,Salaried,0,0,0.39,0.01,0.05,1,21401.78,0.0
51,housemaid,single,primary,no,5838.28,no,no,unknown,22,dec,2400,4,-1,0,unknown,no,Jan Dhan,0,0,-0.91,0.8,0.22,0,2377.33,0.0
21,student,single,tertiary,no,4347.73,no,no,telephone,1,may,1112,9,-1,0,unknown,no,Student,0,0,-0.02,0.5,0.41,0,1581.26,0.0
18,student,divorced,secondary,no,1626.37,no,yes,unknown,13,dec,172,8,-1,0,unknown,no,Student,0,0,0.09,0.52,0.65,0,656.36,0.0
44,management,divorced,secondary,no,20444250.03,yes,no,unknown,21,may,2825,3,55,0,unknown,no,HNI,0,0,-1.55,0.05,0.01,3,3377368.3,0.0
40,admin.,divorced,tertiary,no,401731.2,yes,no,unknown,27,mar,1482,4,80,1,failure,yes,Salaried,0,0,0.37,0.07,0.41,2,68877.52,0.0
42,unemployed,divorced,primary,no,3001.78,no,no,cellular,15,jun,693,9,-1,0,unknown,no,Jan Dhan,0,0,-1.51,0.87,0.18,0,2894.77,0.0
52,housemaid,married,secondary,no,1283.02,no,no,cellular,8,dec,2281,9,266,5,success,yes,Jan Dhan,0,0,-0.78,0.51,0.25,0,4935.98,0.0
42,technician,married,primary,no,48781.0,yes,no,unknown,11,jul,2704,3,297,2,failure,no,Salaried,0,1,-0.34,0.36,0.37,2,16073.24,0.0
32,admin.,divorced,secondary,no,459560.49,no,yes,cellular,17,may,1778,10,232,5,other,yes,Salaried,0,0,-1.34,0.25,0.37,2,77630.55,0.0
32,management,single,tertiary,no,370422.65,no,no,unknown,21,dec,2062,7,-1,0,unknown,yes,Salaried,0,0,-0.49,0.28,0.06,3,95126.49,0.0
60,entrepreneur,divorced,unknown,no,921274.91,yes,yes,cellular,21,nov,1447,5,18,3,unknown,yes,MSME,1,0,-1.83,0.17,0.12,2,458052.17,11.84
58,entrepreneur,divorced,primary,no,912516.44,yes,no,cellular,27,nov,979,9,8,5,other,yes,MSME,0,0,0.84,0.3,0.47,2,451876.25,12.92
63,blue-collar,single,tertiary,no,8524.1,no,no,telephone,24,nov,769,4,-1,0,unknown,yes,Jan Dhan,0,0,0.32,0.9,0.01,0,4655.82,0.0
55,housemaid,divorced,secondary,no,6324.19,no,no,unknown,25,jul,1404,5,251,2,success,no,Jan Dhan,0,0,-1.75,0.84,0.18,0,250.2,0.0
30,blue-collar,married,tertiary,no,8453.36,no,no,cellular,13,jan,233,3,-1,0,unknown,yes,Jan Dhan,0,0,0.85,0.72,0.24,0,2112.96,0.0
40,admin.,divorced,tertiary,no,128180.32,yes,no,cellular,30,aug,1898,5,-1,0,unknown,yes,Salaried,0,0,-1.24,0.29,0.31,2,41030.08,0.0
21,student,married,tertiary,no,3635.61,no,no,cellular,6,nov,1706,5,-1,0,unknown,yes,Student,0,0,-0.33,0.79,0.81,0,1279.82,0.0
57,services,single,primary,no,9367.54,no,no,cellular,7,sep,1998,6,-1,0,unknown,yes,Jan Dhan,0,0,-0.68,0.6,0.12,0,4215.34,0.0
35,entrepreneur,divorced,tertiary,no,1537910.11,no,yes,unknown,24,oct,496,2,215,0,unknown,no,MSME,0,0,0.1,0.64,0.32,1,297403.26,11.06
22,blue-collar,single,unknown,no,2885.53,no,no,cellular,24,jan,639,1,-1,0,unknown,yes,Jan Dhan,0,0,-1.88,0.4,0.26,0,490.51,0.0
57,admin.,divorced,secondary,no,416774.99,yes,no,cellular,30,may,184,1,-1,0,unknown,yes,Salaried,0,0,-0.18,0.07,0.47,1,87214.93,0.0
32,management,divorced,primary,no,394320.29,no,no,cellular,7,dec,1075,6,109,1,unknown,yes,Salaried,0,0,0.09,0.35,0.03,0,20052.07,0.0
29,entrepreneur,married,primary,no,1242073.7,yes,yes,cellular,9,dec,296,9,141,0,unknown,no,MSME,0,0,0.11,0.24,0.54,2,105056.7,13.4
57,self-employed,married,unknown,no,45206335.05,yes,no,unknown,9,jun,599,7,147,2,unknown,yes,HNI,0,0,-1.38,0.15,0.13,2,3993097.74,0.0
35,blue-collar,divorced,secondary,no,6123.89,no,no,cellular,31,aug,1386,4,34,4,unknown,no,Jan Dhan,0,0,-1.52,0.68,0.05,0,3276.5,0.0
58,unemployed,single,primary,no,2079.14,no,no,cellular,15,oct,45,7,151,1,failure,yes,Jan Dhan,0,0,0.21,0.44,0.12,0,3092.04,0.0
52,management,divorced,tertiary,no,159527.72,no,no,cellular,14,mar,2550,9,38,4,other,no,Salaried,0,0,-1.18,0.06,0.38,0,54639.31,0.0
25,student,single,tertiary,no,2221.97,no,no,telephone,5,aug,274,10,-1,0,unknown,yes,Student,0,0,0.86,0.56,0.31,0,868.16,0.0
38,management,married,secondary,no,400594.64,yes,no,cellular,7,jan,1265,1,-1,0,unknown,no,Salaried,0,0,-1.57,0.25,0.07,3,41968.07,0.0
27,admin.,divorced,tertiary,no,105977.61,no,no,unknown,3,dec,2233,6,-1,0,unknown,yes,Salaried,0,0,-1.38,0.34,0.46,1,39276.6,0.0
22,services,married,tertiary,no,9038.83,no,no,cellular,8,nov,2611,9,-1,0,unknown,yes,Jan Dhan,0,0,-0.12,0.46,0.0,0,1337.54,0.0
65,retired,single,tertiary,no,21523208.49,yes,no,telephone,20,sep,2355,10,4,3,success,yes,HNI,0,0,-0.35,0.02,0.04,3,6112245.35,0.0
41,entrepreneur,divorced,primary,no,1695222.98,yes,yes,unknown,14,dec,869,4,-1,0,unknown,no,MSME,0,0,-1.35,0.29,0.16,5,76671.77,11.71
36,management,divorced,secondary,no,104995.22,yes,no,cellular,29,aug,1272,5,270,1,unknown,yes,Salaried,0,0,-1.81,0.12,0.29,0,57102.71,0.0
24,services,divorced,unknown,no,2919.56,no,no,telephone,10,jul,2873,5,-1,0,unknown,yes,Jan Dhan,0,0,0.7,0.83,0.23,0,3808.58,0.0
49,blue-collar,single,primary,no,5681.82,yes,no,unknown,27,apr,286,6,240,3,unknown,no,Jan Dhan,0,0,0.6,0.82,0.28,0,1340.57,0.0
24,unemployed,married,tertiary,no,3816.17,no,no,unknown,29,mar,2329,7,-1,0,unknown,yes,Jan Dhan,0,0,-0.03,0.41,0.07,0,3935.03,0.0
22,student,divorced,unknown,no,3098.92,no,no,unknown,29,nov,614,9,12,3,unknown,no,Student,0,0,-0.11,0.73,0.33,0,648.7,0.0
22,student,married,primary,no,3673.92,no,no,unknown,11,aug,1590,1,209,5,unknown,yes,Student,0,0,-1.73,0.76,0.67,1,1645.6,0.0
23,admin.,single,tertiary,no,156823.9,no,yes,telephone,7,apr,1289,4,205,4,failure,no,Salaried,0,0,-1.63,0.03,0.28,0,97127.25,0.0
46,management,divorced,unknown,no,419023.8,yes,no,cellular,31,dec,1531,8,138,2,other,no,Salaried,0,1,-0.08,0.23,0.35,2,51149.82,0.0
59,entrepreneur,single,secondary,no,1570009.16,yes,yes,unknown,29,apr,1496,6,276,4,success,yes,MSME,0,0,-0.45,0.34,0.41,2,438304.96,13.77
43,management,divorced,tertiary,no,295599.21,yes,no,telephone,12,jun,870,8,93,4,other,yes,Salaried,0,0,0.74,0.12,0.35,1,83619.82,0.0
24,student,single,secondary,no,321.77,no,no,telephone,2,jul,1116,10,-1,0,unknown,no,Student,0,0,-0.46,0.41,0.58,0,1465.63,0.0
34,technician,married,primary,no,121791.82,yes,no,cellular,14,jun,678,9,-1,0,unknown,no,Salaried,0,0,-1.02,0.24,0.15,0,38922.43,0.0
38,management,married,secondary,no,191282.72,no,no,cellular,30,apr,2344,4,144,1,unknown,no,Salaried,0,0,-1.69,0.35,0.32,1,44935.91,0.0
55,entrepreneur,divorced,tertiary,no,1071366.43,no,yes,cellular,7,jul,1620,6,-1,0,unknown,no,MSME,0,0,0.23,0.66,0.41,4,359783.24,13.94
47,unemployed,married,unknown,no,9459.3,no,no,cellular,9,apr,1233,8,169,0,unknown,no,Jan Dhan,0,0,-0.03,0.61,0.09,0,2124.42,0.0
47,unemployed,divorced,tertiary,no,4154.7,no,no,cellular,3,jun,2397,7,165,1,unknown,no,Jan Dhan,0,0,-1.99,0.85,0.25,0,3483.14,0.0
58,entrepreneur,divorced,secondary,no,1101907.19,no,yes,cellular,4,mar,2519,10,-1,0,unknown,yes,MSME,0,0,-1.47,0.48,0.49,4,160364.65,13.25
26,entrepreneur,single,tertiary,no,706703.67,yes,yes,cellular,24,aug,1206,10,-1,0,unknown,yes,MSME,0,0,-0.48,0.59,0.28,1,241080.06,10.46
36,entrepreneur,single,tertiary,no,574688.44,no,yes,cellular,12,oct,1371,5,-1,0,unknown,no,MSME,0,0,0.89,0.3,0.54,2,365976.88,8.71
22,management,married,primary,no,341230.35,yes,no,unknown,4,feb,1250,6,234,1,other,yes,Salaried,0,0,-0.93,0.26,0.49,2,33046.65,0.0
23,management,divorced,tertiary,no,414325.21,no,no,cellular,1,aug,2964,3,90,2,other,yes,Salaried,0,0,-1.48,0.22,0.01,3,90377.51,0.0
25,student,single,secondary,no,3187.65,no,yes,unknown,17,sep,2286,8,172,4,unknown,no,Student,1,0,0.74,0.5,0.64,0,1787.42,0.0
60,admin.,married,unknown,no,34812.3,no,no,unknown,13,jul,1943,4,52,5,failure,no,Salaried,0,0,-1.18,0.08,0.32,1,60253.06,0.0
60,entrepreneur,single,primary,no,675405.73,yes,yes,unknown,7,jun,143,9,113,4,success,no,MSME,0,0,0.63,0.34,0.1,5,448400.1,12.27
48,management,divorced,unknown,no,51976.78,yes,no,telephone,1,nov,1567,10,-1,0,unknown,yes,Salaried,0,0,-1.82,0.21,0.44,1,46177.39,0.0
19,services,divorced,primary,no,3817.07,no,no,unknown,19,nov,1409,2,235,2,other,yes,Jan Dhan,0,0,-0.16,0.53,0.12,0,1458.45,0.0
26,entrepreneur,single,tertiary,no,859051.0,yes,yes,unknown,12,mar,424,4,286,3,failure,no,MSME,0,0,-1.66,0.23,0.2,2,452767.19,11.1
57,blue-collar,divorced,tertiary,no,7861.59,no,no,cellular,13,feb,1771,3,143,1,other,yes,Jan Dhan,0,0,-0.05,0.53,0.3,0,332.14,0.0
54,blue-collar,single,secondary,no,8219.99,no,no,unknown,17,nov,2570,7,-1,0,unknown,no,Jan Dhan,1,0,-0.84,0.56,0.18,0,2611.74,0.0
22,technician,divorced,unknown,no,248448.25,no,yes,cellular,6,nov,1371,2,240,3,other,yes,Salaried,0,0,-0.01,0.01,0.29,0,39676.42,0.0
19,housemaid,single,secondary,no,8557.4,no,no,cellular,3,jun,1209,3,-1,0,unknown,no,Jan Dhan,0,0,-1.85,0.48,0.1,0,280.19,0.0
25,admin.,divorced,primary,no,339257.68,yes,no,cellular,29,jun,1221,9,26,5,unknown,yes,Salaried,0,0,0.96,0.02,0.18,2,37663.12,0.0
57,entrepreneur,single,unknown,no,778267.05,no,yes,unknown,2,sep,2097,3,94,3,failure,yes,MSME,0,0,0.46,0.7,0.22,3,112309.28,13.18
49,admin.,married,primary,no,435806.96,no,no,cellular,30,nov,1804,3,-1,0,unknown,no,Salaried,0,0,-0.4,0.21,0.37,2,86318.52,0.0
25,housemaid,divorced,secondary,no,3156.51,no,no,cellular,27,sep,2843,2,152,2,unknown,yes,Jan Dhan,0,0,0.12,0.65,0.18,0,64.21,0.0
59,management,married,tertiary,no,330312.09,no,no,telephone,2,jan,2675,9,13,1,failure,no,Salaried,0,0,-0.03,0.17,0.02,3,95770.59,0.0
30,technician,divorced,primary,no,393050.72,no,no,cellular,15,feb,1856,1,-1,0,unknown,yes,Salaried,0,0,-1.89,0.2,0.28,0,96070.09,0.0
33,unemployed,married,secondary,no,4770.33,no,no,cellular,27,apr,1438,7,-1,0,unknown,no,Jan Dhan,0,0,0.4,0.85,0.03,0,74.51,0.0
53,unemployed,single,secondary,no,797.61,no,no,cellular,11,apr,2784,6,293,3,other,no,Jan Dhan,0,0,-1.08,0.43,0.12,0,3728.59,0.0
64,entrepreneur,single,tertiary,no,745039.3,yes,yes,cellular,7,aug,1589,1,76,2,other,no,MSME,0,0,0.85,0.18,0.35,2,396604.82,9.22
22,student,married,tertiary,no,4052.48,no,no,unknown,12,dec,475,2,2,2,success,yes,Student,0,1,0.4,0.4,0.38,0,613.38,0.0
38,admin.,single,primary,no,398075.65,yes,yes,cellular,7,oct,568,7,182,1,failure,yes,Salaried,1,0,0.04,0.31,0.39,2,48049.93,0.0
40,management,divorced,tertiary,no,98610.7,yes,yes,unknown,23,dec,1918,7,145,5,unknown,yes,Salaried,0,0,0.5,0.35,0.41,2,65777.7,0.0
51,housemaid,single,unknown,no,1960.03,no,no,unknown,14,oct,2831,5,133,1,failure,yes,Jan Dhan,0,0,0.96,0.9,0.26,0,2179.63,0.0
51,housemaid,single,secondary,no,3837.0,no,no,unknown,31,jan,555,10,-1,0,unknown,yes,Jan Dhan,0,0,0.25,0.66,0.27,0,507.82,0.0
23,technician,single,tertiary,no,188753.69,yes,yes,cellular,9,mar,267,1,217,2,success,no,Salaried,0,0,0.49,0.14,0.01,1,44535.06,0.0
59,management,married,tertiary,no,22799166.81,yes,no,unknown,21,apr,2287,5,64,5,failure,yes,HNI,0,0,-0.34,0.03,0.14,6,2202664.3,0.0
23,admin.,single,secondary,no,283377.3,no,yes,cellular,22,feb,1087,10,-1,0,unknown,yes,Salaried,0,0,-1.64,0.38,0.47,3,49742.99,0.0
53,management,married,primary,no,229568.46,yes,no,cellular,15,mar,2325,4,171,4,success,yes,Salaried,0,0,-0.48,0.09,0.11,3,32723.01,0.0
29,entrepreneur,single,primary,no,971432.46,no,yes,unknown,22,feb,2783,6,-1,0,unknown,yes,MSME,1,0,-0.64,0.26,0.5,4,190958.41,8.34
36,entrepreneur,divorced,tertiary,no,1913549.49,yes,yes,unknown,4,oct,591,8,169,0,unknown,yes,MSME,0,0,-0.93,0.31,0.27,2,470994.67,13.18
58,entrepreneur,single,primary,no,1537130.58,no,yes,cellular,13,sep,2296,1,-1,0,unknown,no,MSME,0,0,-1.2,0.13,0.45,3,221154.33,13.69
33,housemaid,married,primary,no,2945.21,no,no,cellular,9,oct,1250,8,-1,0,unknown,no,Jan Dhan,0,0,-1.84,0.54,0.04,0,2122.3,0.0
39,management,single,secondary,no,390551.17,yes,no,unknown,2,jun,57,3,-1,0,unknown,yes,Salaried,0,0,-0.13,0.29,0.12,1,78958.63,0.0
34,admin.,divorced,unknown,no,399068.2,no,no,cellular,4,oct,2200,7,142,2,success,no,Salaried,0,0,-1.4,0.21,0.41,2,34645.34,0.0
41,services,married,primary,no,7144.25,no,no,cellular,4,oct,576,4,174,1,success,no,Jan Dhan,0,0,-1.37,0.48,0.04,0,4372.29,0.0
61,blue-collar,divorced,unknown,no,741.93,yes,no,unknown,16,nov,2971,1,-1,0,unknown,no,Jan Dhan,0,0,0.16,0.64,0.05,0,4148.14,0.0
59,technician,married,tertiary,no,82249.53,yes,yes,cellular,5,sep,1139,8,-1,0,unknown,no,Salaried,0,0,-0.12,0.26,0.49,2,95370.59,0.0
38,technician,divorced,unknown,no,150081.78,no,no,cellular,8,jan,213,6,242,1,failure,yes,Salaried,0,0,-0.46,0.27,0.32,2,77609.04,0.0
61,unemployed,divorced,primary,no,5553.0,no,no,cellular,14,nov,947,1,9,5,other,yes,Jan Dhan,0,0,0.28,0.6,0.12,0,3025.93,0.0
39,unemployed,divorced,unknown,no,5425.71,yes,no,unknown,10,mar,2539,5,-1,0,unknown,no,Jan Dhan,0,0,-1.12,0.41,0.16,0,576.8,0.0
38,technician,married,unknown,no,160003.74,yes,yes,telephone,17,aug,2358,7,11,0,unknown,no,Salaried,0,0,-1.39,0.21,0.37,0,66976.49,0.0
45,unemployed,married,secondary,no,6019.85,no,no,unknown,8,nov,152,10,220,4,failure,no,Jan Dhan,0,1,-1.89,0.72,0.28,0,416.81,0.0
32,entrepreneur,single,tertiary,no,691843.28,yes,no,cellular,22,jan,1021,6,-1,0,unknown,no,MSME,1,0,-1.88,0.12,0.51,4,138027.81,9.87
19,student,divorced,primary,no,2890.57,no,no,cellular,11,jun,1587,5,86,2,unknown,no,Student,0,0,-1.29,0.65,0.39,0,746.49,0.0
40,admin.,married,primary,no,335082.41,yes,no,cellular,17,oct,1158,5,-1,0,unknown,yes,Salaried,1,0,-0.04,0.04,0.09,1,69882.45,0.0
29,entrepreneur,divorced,tertiary,no,478250.12,yes,yes,unknown,11,nov,1505,10,-1,0,unknown,yes,MSME,0,0,0.84,0.61,0.28,2,252357.97,10.14
41,management,married,secondary,no,407657.64,no,no,telephone,8,jun,1127,7,-1,0,unknown,no,Salaried,0,0,-1.08,0.04,0.18,1,47430.83,0.0
35,admin.,single,tertiary,no,86834.66,yes,no,telephone,10,aug,2296,4,220,1,success,no,Salaried,0,0,-1.58,0.38,0.35,2,51006.59,0.0
20,student,divorced,primary,no,4010.95,no,no,cellular,24,jul,818,6,-1,0,unknown,no,Student,0,0,-1.17,0.26,0.72,0,1115.15,0.0
38,admin.,single,primary,no,73913.51,no,no,cellular,28,aug,433,1,-1,0,unknown,no,Salaried,0,0,-1.15,0.04,0.31,0,39263.86,0.0
35,blue-collar,divorced,unknown,no,4148.26,no,no,cellular,22,mar,92,1,96,4,other,no,Jan Dhan,0,0,-1.91,0.74,0.09,0,868.23,0.0
39,unemployed,married,primary,no,5365.5,no,no,unknown,3,nov,1448,1,207,3,failure,no,Jan Dhan,0,0,-1.72,0.52,0.04,0,569.75,0.0
27,admin.,single,tertiary,no,245335.91,yes,no,cellular,8,jul,425,9,-1,0,unknown,yes,Salaried,0,0,0.34,0.33,0.32,3,79797.02,0.0
42,management,married,tertiary,no,222992.65,yes,no,cellular,30,mar,106,8,-1,0,unknown,yes,Salaried,0,0,-1.02,0.39,0.26,0,84946.8,0.0
32,unemployed,married,secondary,no,1108.95,no,no,unknown,18,sep,950,5,280,5,other,no,Jan Dhan,0,0,0.77,0.66,0.13,0,1418.94,0.0
62,blue-collar,divorced,tertiary,no,6943.16,no,no,cellular,4,apr,165,4,-1,0,unknown,no,Jan Dhan,0,0,-1.07,0.53,0.05,0,1829.14,0.0
61,entrepreneur,married,secondary,no,86412.62,yes,yes,unknown,7,apr,2739,2,-1,0,unknown,no,MSME,0,0,-1.37,0.19,0.59,4,497019.84,9.11
62,retired,divorced,tertiary,no,46295901.74,yes,yes,cellular,27,mar,132,6,294,4,failure,no,HNI,0,0,-1.06,0.01,0.18,9,8807504.93,0.0
36,admin.,single,secondary,no,180052.17,yes,no,cellular,17,feb,1469,10,167,1,success,yes,Salaried,0,0,0.96,0.25,0.12,0,49940.99,0.0
58,technician,married,secondary,no,406552.24,no,no,cellular,5,may,1766,4,178,5,other,yes,Salaried,0,0,-0.33,0.04,0.17,3,96068.58,0.0
48,services,single,unknown,no,5458.82,no,no,cellular,31,sep,2944,10,267,0,unknown,no,Jan Dhan,0,0,-0.24,0.87,0.16,0,577.8,0.0
57,admin.,single,tertiary,no,210615.94,no,no,cellular,8,jun,1255,9,-1,0,unknown,yes,Salaried,0,0,0.73,0.35,0.45,0,80091.74,0.0
72,retired,single,tertiary,no,33494127.1,yes,no,cellular,29,may,277,9,54,3,failure,yes,HNI,0,0,-0.57,0.17,0.0,2,9626014.22,0.0
41,blue-collar,married,secondary,no,8228.02,no,no,cellular,25,sep,1074,4,170,4,unknown,no,Jan Dhan,0,0,-1.67,0.47,0.11,0,1277.65,0.0
54,management,divorced,primary,no,11834.57,yes,no,cellular,20,nov,1379,4,92,5,unknown,yes,Salaried,0,0,-1.92,0.12,0.41,3,69842.92,0.0
